"Only implemented for bundle product","Тільки реалізовані для комплектного товару",module,Magento_Bundle
"Product with specified sku: ""%1"" is not a bundle product","Товар із вказаним артикулом: ""%1"" не є комплектним товаром",module,Magento_Bundle
"Bundle product could not contain another composite product","Комплектний товар не може містити інший комбінований товар",module,Magento_Bundle
"Id field of product link is required","Поле ідентифікатора посилання на товар є обов'язковим",module,Magento_Bundle
"Can not find product link with id ""%1""","Не вдається знайти посилання на товар з ідентифікатором ""%1""",module,Magento_Bundle
"Could not save child: ""%1""","Не вдалося зберегти дочірній: ""%1""",module,Magento_Bundle
"Product with specified sku: ""%1"" does not contain option: ""%2""","Товар із вказаним артикулом: ""%1"" не містить опцію: ""%2""",module,Magento_Bundle
"Child with specified sku: ""%1"" already assigned to product: ""%2""","Дочірній із вказаним артикулом: ""%1"" уже призначений товарові: ""%2""",module,Magento_Bundle
"Product with specified sku: %1 is not a bundle product","Товар із вказаним артикулом: ""%1"" не є комплектним товаром",module,Magento_Bundle
"Requested bundle option product doesn't exist","Запитана пакетна опція товару не існує",module,Magento_Bundle
"%fieldName is a required field.","%fieldName є обов'язковим полем.",module,Magento_Bundle
"Requested option doesn't exist","Запитана опція не існує",module,Magento_Bundle
"Cannot delete option with id %1","Не вдалося видалити опцію з ідентифікатором %1",module,Magento_Bundle
"Could not save option","Не вдалося зберегти опцію",module,Magento_Bundle
"Price Range","Ціновий діапазон",module,Magento_Bundle
"As Low as","Така ж мала, як і",module,Magento_Bundle
Together,Разом,module,Magento_Bundle
Separately,Порізно,module,Magento_Bundle
"Please specify product option(s).","Будь ласка, вкажіть опцію(ї) товару.",module,Magento_Bundle
"The options you selected are not available.","Вибрані Вами опції є недоступні.",module,Magento_Bundle
"The required options you selected are not available.","Вибрані Вами обов'язкові опції є недоступні.",module,Magento_Bundle
"Please select all required options.","Будь ласка, оберіть усі обов'язкові опції.",module,Magento_Bundle
"We can't add this item to your shopping cart right now.","Наразі ми не можемо додати цю позицію до вашого кошику.",module,Magento_Bundle
N/A,Н/Д,module,Magento_Bundle
Percent,Відсоток,module,Magento_Bundle
"We can't save custom-defined options for bundles with dynamic pricing.","Ми не можемо зберегти користувацькі опції для комплектів з динамічним ціноутворенням.",module,Magento_Bundle
Cancel,Скасувати,module,Magento_Bundle
"Add Selected Products","Додати вибрані товари",module,Magento_Bundle
"Add Option","Додати опцію",module,Magento_Bundle
"New Option","Нова опція",module,Magento_Bundle
"Option Title","Назва опції",module,Magento_Bundle
"Default Title","Заголовок за промовчанням",module,Magento_Bundle
"Store View Title","Заголовок виду магазину",module,Magento_Bundle
"Input Type","Тип вводу",module,Magento_Bundle
Drop-down,Випадаючий,module,Magento_Bundle
"Radio Buttons",Радіокнопки,module,Magento_Bundle
Checkbox,Прапорець,module,Magento_Bundle
"Multiple Select","Множинний вибір",module,Magento_Bundle
Required,Обов'язкове,module,Magento_Bundle
"Is Default","Є за промовчанням",module,Magento_Bundle
Name,Назва,module,Magento_Bundle
"Default Quantity","Типова кількість",module,Magento_Bundle
"User Defined","Визначене користувачем",module,Magento_Bundle
"Price Type","Тип ціни",module,Magento_Bundle
None,Нічого,module,Magento_Bundle
Quantity:,Кількість:,module,Magento_Bundle
"Choose a selection...","Вибрати добірку...",module,Magento_Bundle
"Ship Bundle Items","Відправляти комплектні позиції",module,Magento_Bundle
Position,Позиція,module,Magento_Bundle
"There are no products in this option.","Немає товарів у цій опції.",module,Magento_Bundle
Default,"За промовчанням",module,Magento_Bundle
Ordered,Замовлено,module,Magento_Bundle
Invoiced,"Виставлено рахунок",module,Magento_Bundle
Shipped,Відправлено,module,Magento_Bundle
Refunded,Повернено,module,Magento_Bundle
Canceled,Скасовано,module,Magento_Bundle
"As low as","Така ж мала, як і",module,Magento_Bundle
"Regular Price","Звичайна ціна",module,Magento_Bundle
From,Від,module,Magento_Bundle
To,До,module,Magento_Bundle
"Buy %1 with %2 discount each","Купити %1 зі знижкою %2 кожний",module,Magento_Bundle
"Go back to product details","Повернутися до подробиць товару",module,Magento_Bundle
"Customize and Add to Cart","Змінити під потреби і додати до кошика",module,Magento_Bundle
"* Required Fields","* Обов'язкові поля",module,Magento_Bundle
"Your Customization","Ваші налаштування",module,Magento_Bundle
Availability,Наявність,module,Magento_Bundle
"In stock","У наявності",module,Magento_Bundle
"Out of stock","Немає в наявності",module,Magento_Bundle
Summary,Підсумок,module,Magento_Bundle
Availability:,Наявність:,module,Magento_Bundle
Quantity,Кількість,module,Magento_Bundle
"Customize %1","Змінити під потреби %1",module,Magento_Bundle
"No options of this product are available.","Немає доступних опцій цього товару.",module,Magento_Bundle
"Gift Message","Подарункове повідомлення",module,Magento_Bundle
From:,Від:,module,Magento_Bundle
To:,Кому:,module,Magento_Bundle
Message:,Повідомлення:,module,Magento_Bundle
"Product Name","Назва товару",module,Magento_Bundle
Subtotal,"Проміжний підсумок",module,Magento_Bundle
"Discount Amount","Сума знижки",module,Magento_Bundle
"Row Total","Підсумок рядка",module,Magento_Bundle
"Qty Invoiced","К-сть у виставлених рахунках",module,Magento_Bundle
"Qty Shipped","Відправлена к-сть",module,Magento_Bundle
Always,Завжди,module,Magento_Captcha
"After number of attempts to login","Після декількох спроб увійти",module,Magento_Captcha
"Provided form does not exist","Надана форма не існує",module,Magento_Captcha
"Incorrect CAPTCHA","Некоректний CAPTCHA",module,Magento_Captcha
"Incorrect CAPTCHA.","Некоректний CAPTCHA.",module,Magento_Captcha
"The account is locked. Please wait and try again or contact %1.","Обліковий запис заблоковано. Будь ласка, зачекайте і спробуйте ще раз або зв\'яжіться з %1.",module,Magento_Captcha
"Please enter the letters from the image","Будь ласка, введіть літери із зображення",module,Magento_Captcha
"<strong>Attention</strong>: Captcha is case sensitive.","<strong>Увага</strong>: Captcha чутливий до регістру.",module,Magento_Captcha
"Reload captcha","Перезавантажити captcha",module,Magento_Captcha
"Please type the letters below","Будь ласка, введіть літери нижче",module,Magento_Captcha
"Entity type model '%1' is not found","Модель типу об'єкта '%1' не знайдено",module,Magento_CatalogImportExport
"Entity type model must be an instance of \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType","Модель типу об\'єкта повинна бути екземпляром \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType",module,Magento_CatalogImportExport
"There are no product types available for export.","Немає типів товарів доступних для експорту.",module,Magento_CatalogImportExport
"Entity type model must be an instance of Magento\CatalogImportExport\Model\Import\Product\Type\AbstractType","Модель типу об\'єкта повинна бути екземпляром Magento\CatalogImportExport\Model\Import\Product\Type\AbstractType",module,Magento_CatalogImportExport
"Category ""%1"" has not been created.","Категорія ""%1"" не була створена.",module,Magento_CatalogImportExport
"File directory '%1' is not readable.","Папка файлу '%1' не доступна для читання.",module,Magento_CatalogImportExport
"File directory '%1' is not writable.","Папка файлу '%1' не доступна для запису.",module,Magento_CatalogImportExport
"Value for 'price' sub attribute in 'store' attribute contains incorrect value","Значення доп. атрибуту 'price' в атрибуті 'store' містить неприпустиме значення",module,Magento_CatalogImportExport
"Value for 'type' sub attribute in 'custom_options' attribute contains incorrect value, acceptable values are: 'dropdown', 'checkbox'","Значення доп. атрибуту 'type' в атрибуті 'custom_options' містить неприпустиме значення, допустимі значення: 'dropdown', 'checkbox'",module,Magento_CatalogImportExport
"Please enter a value for title.","Будь ласка, введіть значення для заголовку.",module,Magento_CatalogImportExport
"Value for 'price' sub attribute in 'custom_options' attribute contains incorrect value","Значення доп. атрибуту 'price' в атрибуті 'custom_options' містить неприпустиме значення",module,Magento_CatalogImportExport
"Value for 'maximum characters' sub attribute in 'custom_options' attribute contains incorrect value","Значення доп. атрибуту 'maximum characters' в атрибуті 'custom_options' містить неприпустиме значення",module,Magento_CatalogImportExport
"Value for 'sort order' sub attribute in 'custom_options' attribute contains incorrect value","Значення доп. атрибуту 'sort order' в атрибуті 'custom_options' містить неприпустиме значення",module,Magento_CatalogImportExport
"Value for 'value price' sub attribute in 'custom_options' attribute contains incorrect value","Значення доп. атрибуту 'value price' в атрибуті 'custom_options' містить неприпустиме значення",module,Magento_CatalogImportExport
"This name is already being used for custom option. Please enter a different name.","Ця назва вже використовується для користувацької опції. Будь ласка, введіть іншу назву.",module,Magento_CatalogImportExport
"Custom options have different types.","Користувацькі опції мають різні типи.",module,Magento_CatalogImportExport
"Every option entity must have a parent product entity.","Кожний об'єкт опції повинен мати батьківський об'єкт товару.",module,Magento_CatalogImportExport
"Please correct the parameters.","Будь ласка, виправте параметри.",module,Magento_CatalogImportExport
"File '%1' was not found or has read restriction.","Файл '%1' не знайдено або він має обмеження щодо читання.",module,Magento_CatalogImportExport
"ALL GROUPS","УСІ ГРУПИ",module,Magento_CatalogInventory
"Customer Group","Група покупців",module,Magento_CatalogInventory
"Minimum Qty","Мінімальна кіл-ть",module,Magento_CatalogInventory
"Add Minimum Qty","Додати мінімальну кіл-ть",module,Magento_CatalogInventory
"We can't rebuild the index for an undefined product.","Ми не можемо перебудувати індекс для невизначеного продукту.",module,Magento_CatalogInventory
"Could not rebuild index for empty products array","Не вдалося перебудувати індекс для порожнього масиву товарів",module,Magento_CatalogInventory
"Invalid stock id: %1. Only default stock with id %2 allowed","Неприпустимий складський ідентифікатор: %1. Дозволений тільки типовий склад з ідентифікатором %2",module,Magento_CatalogInventory
"Invalid stock item id: %1. Should be null or numeric value greater than 0","Неприпустимий ідентифікатор складського елементу: %1. Має бути null або числове значення, більше за 0",module,Magento_CatalogInventory
"Invalid stock item id: %1. Assigned stock item id is %2","Неприпустимий ідентифікатор складського елементу: %1. Назначеним ідентифікатором складського елементу є %2",module,Magento_CatalogInventory
"The stock item for Product is not valid.","Складський елемент для товару неприпустимий.",module,Magento_CatalogInventory
"This product is out of stock.","Цього товару немає в наявності.",module,Magento_CatalogInventory
"Some of the products are out of stock.","Деяких з товарів немає в наявності.",module,Magento_CatalogInventory
"The stock item for Product in option is not valid.","Складський елемент для товару в опції неприпустимий.",module,Magento_CatalogInventory
"Undefined product type","Невизначений тип товару",module,Magento_CatalogInventory
"%1 is not a correct comparison method.","%1 не є коректним методом порівняння.",module,Magento_CatalogInventory
"No Backorders","Немає відкладених замовлень",module,Magento_CatalogInventory
"Allow Qty Below 0","Дозволяти кіл-ть, меншу за 0",module,Magento_CatalogInventory
"Allow Qty Below 0 and Notify Customer","Дозволяти кіл-ть, меншу за 0 та повідомляти покупця",module,Magento_CatalogInventory
"In Stock","В наявності",module,Magento_CatalogInventory
"Out of Stock","Немає в наявності",module,Magento_CatalogInventory
"Stock Item with id ""%1"" does not exist.","Складського елемента з ідентифікатором ""%1"" не існує.",module,Magento_CatalogInventory
"Stock with id ""%1"" does not exist.","Склад з ідентифікатором ""%1"" не існує.",module,Magento_CatalogInventory
"Not all of your products are available in the requested quantity.","Не всі ваші товари наявні в запрошеній кількості.",module,Magento_CatalogInventory
"Product with SKU ""%1"" does not exist","Товар з артикулем ""%1"" не існує",module,Magento_CatalogInventory
"The fewest you may purchase is %1.","Ви можете придбати щонайменше %1.",module,Magento_CatalogInventory
"Please correct the quantity for some products.","Будь ласка, виправте кількості деяких товарів.",module,Magento_CatalogInventory
"The most you may purchase is %1.","Ви можете придбати щонайбільше %1.",module,Magento_CatalogInventory
"We don't have as many ""%1"" as you requested.","Ми не маємо в наявності ""%1"" ту кількість, яку Ви бажаєте придбати..",module,Magento_CatalogInventory
"We don't have as many ""%1"" as you requested, but we'll back order the remaining %2.","В нас немає стільки ""%1"", як ви запросили, проте ми додамо до відкладеного замовлення решту %2.",module,Magento_CatalogInventory
"We don't have ""%1"" in the requested quantity, so we'll back order the remaining %2.","В нас немає ""%1"" у кількості, яку ви запросили, тож ми додамо до відкладеного замовлення решту %2.",module,Magento_CatalogInventory
"You can buy %1 only in quantities of %2 at a time.","Ви можете придбати %1 тільки в кількостях %2 за раз.",module,Magento_CatalogInventory
"You can buy this product only in quantities of %1 at a time.","Ви можете придбати цей товар тільки у кількостях %1 за раз.",module,Magento_CatalogInventory
"Decimal qty increments is not allowed.","Десяткове збільшення кіл-сті не допускається.",module,Magento_CatalogInventory
"Stock Status","Стан складу",module,Magento_CatalogInventory
Quantity,Кількість,module,Magento_CatalogInventory
"Advanced Inventory","Розширений інвентар",module,Magento_CatalogInventory
"%1 is available to buy in increments of %2","%1 наявний для покупки з кроком збільшення в %2",module,Magento_CatalogInventory
"Only %1 left","Тільки %1 залишилося",module,Magento_CatalogInventory
"Product availability","Наявність товару",module,Magento_CatalogInventory
"Product Name","Назва товару",module,Magento_CatalogInventory
Qty,Кіл-ть,module,Magento_CatalogInventory
"Delete Rule","Видалити правило",module,Magento_CatalogRule
"Are you sure you want to do this?","Ви справді бажаєте це зробити?",module,Magento_CatalogRule
Reset,Очистити,module,Magento_CatalogRule
"Save and Continue Edit","Зберегти та Продовжити Редагування",module,Magento_CatalogRule
Save,Зберегти,module,Magento_CatalogRule
Type,Тип,module,Magento_CatalogRule
SKU,Артикул,module,Magento_CatalogRule
Product,Продукт,module,Magento_CatalogRule
"We can't apply the rules.","Ми не можемо застосовувати правила.",module,Magento_CatalogRule
"We can't find a rule to delete.","Ми не можемо знайти правило для видалення.",module,Magento_CatalogRule
Catalog,Каталог,module,Magento_CatalogRule
"Could not rebuild index for empty products array","Не вдалося перебудувати індекс для порожнього масиву продуктів",module,Magento_CatalogRule
"We can't rebuild the index for an undefined product.","Ми не можемо перебудувати індекс для невизначеного продукту.",module,Magento_CatalogRule
Home,Головна,module,Magento_CatalogSearch
"Go to Home Page","Перейти на домашню сторінку",module,Magento_CatalogSearch
All,Всі,module,Magento_CatalogSearch
Yes,Так,module,Magento_CatalogSearch
No,Ні,module,Magento_CatalogSearch
Results,Результати,module,Magento_CatalogSearch
Grid,Таблиця,module,Magento_CatalogSearch
List,Список,module,Magento_CatalogSearch
Relevance,Релевантність,module,Magento_CatalogSearch
"Search results for: '%1'","Результати пошуку: '%1'",module,Magento_CatalogSearch
"Minimum Search query length is %1","Мінімальна довжина запиту пошуку-%1",module,Magento_CatalogSearch
"Please specify at least one search term.","Будь ласка, вкажіть принаймні один пошуковий термін.",module,Magento_CatalogSearch
"%1 and greater","%1 і більше",module,Magento_CatalogSearch
"up to %1","до %1",module,Magento_CatalogSearch
Category,Категорія,module,Magento_CatalogSearch
"%1 and above","%1 та вище",module,Magento_CatalogSearch
"Sorry, something went wrong. You can find out more in the error log.","На жаль, щось пішло не так. Ви можете дізнатися більше в журналі помилок.",module,Magento_CatalogSearch
Product,Продукт,module,Magento_CatalogSearch
"Search Settings","Параметри пошуку",module,Magento_CatalogSearch
Search,Пошук,module,Magento_CatalogSearch
"Advanced Search","Розширений пошук",module,Magento_CatalogSearch
"We can't find any items matching these search criteria.","Ми не можемо знайти жодних елементів, що відповідають умовам пошуку.",module,Magento_CatalogSearch
"Modify your search.","Змінити ваш пошук.",module,Magento_CatalogSearch
"Don't see what you're looking for?","Не побачили, що шукали?",module,Magento_CatalogSearch
"Your search returned no results.","Ваш пошук не повернув результатів.",module,Magento_CatalogSearch
SKU,Артикул,module,Magento_CatalogWidget
"Add to Cart","Додати в кошик",module,Magento_CatalogWidget
"In stock",Залишок,module,Magento_CatalogWidget
"Out of stock","Немає у наявності",module,Magento_CatalogWidget
"Add to Wish List","Додати до Списку Бажань",module,Magento_CatalogWidget
"Add to Compare","Додати до порівняння",module,Magento_CatalogWidget
Root,Корінь,module,Magento_Catalog
Delete,Видалити,module,Magento_Catalog
Save,Зберегти,module,Magento_Catalog
"Use Config Settings","Використовувати налаштування конфігурації",module,Magento_Catalog
"Use All Available Attributes","Використовувати всі доступні атрибути",module,Magento_Catalog
ID,Ідентифікатор,module,Magento_Catalog
Name,Назва,module,Magento_Catalog
SKU,Артикул,module,Magento_Catalog
Price,Ціна,module,Magento_Catalog
Position,Позиція,module,Magento_Catalog
"Add Subcategory","Додати підкатегорію",module,Magento_Catalog
"Add Root Category","Додати кореневу категорію",module,Magento_Catalog
Day,День,module,Magento_Catalog
Month,Місяць,module,Magento_Catalog
Year,Рік,module,Magento_Catalog
"<label class=""label""><span>from</span></label>","<label class=""label""><span>від</span></label>",module,Magento_Catalog
"<label class=""label""><span>to</span></label>","<label class=""label""><span>до</span></label>",module,Magento_Catalog
"WYSIWYG Editor","WYSIWYG Редактор",module,Magento_Catalog
"Add Product","Додати товар",module,Magento_Catalog
label,етикетка,module,Magento_Catalog
"Product Attributes","Атрибути товарів",module,Magento_Catalog
"Add New Attribute","Додати новий атрибут",module,Magento_Catalog
Cancel,Скасувати,module,Magento_Catalog
"Save Attribute","Зберегти атрибут",module,Magento_Catalog
"Save in New Attribute Set","Зберегти у новому наборі атрибутів",module,Magento_Catalog
"Enter Name for New Attribute Set","Введіть назву для нового набору атрибутів",module,Magento_Catalog
"Save and Continue Edit","Зберегти та продовжити редагування",module,Magento_Catalog
"Delete Attribute","Видалити атрибут",module,Magento_Catalog
"Edit Product Attribute ""%1""","Редагувати атрибут товару ""%1""",module,Magento_Catalog
"New Product Attribute","Новий атрибут товару",module,Magento_Catalog
"Advanced Attribute Properties","Розширені властивості атрибуту",module,Magento_Catalog
"Attribute Code","Код атрибуту",module,Magento_Catalog
"This is used internally. Make sure you don't use spaces or more than %1 symbols.","Це використовується внутрішньо. Переконайтеся, що ви не використовуєте пробіли або більше за %1 символів.",module,Magento_Catalog
"Default Value","Типове значення",module,Magento_Catalog
"Unique Value","Унікальне значення",module,Magento_Catalog
"Unique Value (not shared with other products)","Унікальне Значення (не використовується спільно з іншими товарами)",module,Magento_Catalog
"Not shared with other products.","Не використовується спільно з іншими товарами.",module,Magento_Catalog
"Input Validation for Store Owner","Перевірка вхідних даних для власника крамниці",module,Magento_Catalog
"Add to Column Options","Додати до опцій стовпця",module,Magento_Catalog
"Select ""Yes"" to add this attribute to the list of column options in the product grid.","Виберіть ""Так"", щоб додати цей атрибут до списку опцій стовпця у сітці товарів.",module,Magento_Catalog
"Use in Filter Options","Використовувати як параметр фільтру",module,Magento_Catalog
"Select ""Yes"" to add this attribute to the list of filter options in the product grid.","Виберіть ""Так"", щоб додати цей атрибут до списку фільтрів опцій у таблиці товару.",module,Magento_Catalog
"Store View","Вид крамниці",module,Magento_Catalog
Website,Веб-сайт,module,Magento_Catalog
Global,Загальний,module,Magento_Catalog
Scope,Область,module,Magento_Catalog
"Declare attribute value saving scope.","Визначити область збереження атрибуту.",module,Magento_Catalog
"Storefront Properties","Властивості вітрини крамниці",module,Magento_Catalog
"Use in Search","Використовувати у Пошуку",module,Magento_Catalog
"Visible in Advanced Search","Видно у Розширеному Пошуку",module,Magento_Catalog
"Comparable on Storefront","Порівнянний на Вітрині",module,Magento_Catalog
"Use for Promo Rule Conditions","Використовувати для Умов Акційних Правил",module,Magento_Catalog
"Enable WYSIWYG","Увімкнути WYSIWYG",module,Magento_Catalog
"Allow HTML Tags on Storefront","Дозволити HTML-теги на вітрині крамниці",module,Magento_Catalog
"Visible on Catalog Pages on Storefront","Видно на сторінках каталогу на вітрині крамниці",module,Magento_Catalog
"Used in Product Listing","Використовується у Списку Товарів",module,Magento_Catalog
"Depends on design theme.","Залежить від дизайну теми.",module,Magento_Catalog
"Used for Sorting in Product Listing","Використовується для Сортування у Списку Товарів",module,Magento_Catalog
"Media Image","Медіа зображення",module,Magento_Catalog
Gallery,Галерея,module,Magento_Catalog
"System Properties","Властивості системи",module,Magento_Catalog
No,Ні,module,Magento_Catalog
Yes,Так,module,Magento_Catalog
"Data Type for Saving in Database","Тип даних для збереження у базі даних",module,Magento_Catalog
Text,Текст,module,Magento_Catalog
Static,Статичний,module,Magento_Catalog
Datetime,"Дата й час",module,Magento_Catalog
Decimal,Десяткове,module,Magento_Catalog
Integer,"Ціле число",module,Magento_Catalog
"Globally Editable","Редагується глобально",module,Magento_Catalog
"Attribute Information","Інформація атрибуту",module,Magento_Catalog
Properties,Властивості,module,Magento_Catalog
"Manage Labels","Керувати етикетками",module,Magento_Catalog
Visible,Видимий,module,Magento_Catalog
"Web Site",Веб-сайт,module,Magento_Catalog
Searchable,"Доступний для пошуку",module,Magento_Catalog
Comparable,Порівнянний,module,Magento_Catalog
"Delete Selected Group","Видалити вибрану групу",module,Magento_Catalog
"Add New","Додати новий",module,Magento_Catalog
Back,Назад,module,Magento_Catalog
Reset,Скинути,module,Magento_Catalog
"You are about to delete all products in this attribute set. Are you sure you want to do that?","Ви маєте намір видалити всі товари в цьому наборі атрибутів. Ви впевнені, що бажаєте це зробити?",module,Magento_Catalog
"New Set Name","Нова назва набору",module,Magento_Catalog
"Edit Attribute Set '%1'","Редагувати набір атрибутів '%1'",module,Magento_Catalog
Empty,Порожній,module,Magento_Catalog
"Add Attribute","Додати атрибут",module,Magento_Catalog
"Add New Group","Додати нову групу",module,Magento_Catalog
"Add Group","Додати групу",module,Magento_Catalog
"Edit Attribute Set Name","Редагувати назву набору атрибутів",module,Magento_Catalog
"For internal use","Для внутрішнього використання",module,Magento_Catalog
"Based On","На підставі",module,Magento_Catalog
"Add New Attribute Set","Додати новий набір атрибутів",module,Magento_Catalog
"Add Attribute Set","Додати набір атрибутів",module,Magento_Catalog
"Attribute Sets","Набори атрибутів",module,Magento_Catalog
"Close Window","Закрити вікно",module,Magento_Catalog
"New Product","Новий товар",module,Magento_Catalog
"Save & Edit","Зберегти та редагувати",module,Magento_Catalog
"Save & New","Зберегти та новий",module,Magento_Catalog
"Save & Duplicate","Зберегти та продублювати",module,Magento_Catalog
"Save & Close","Зберегти та закрити",module,Magento_Catalog
Attributes,Атрибути,module,Magento_Catalog
Change,Змінити,module,Magento_Catalog
"Advanced Inventory","Розширений інвентар",module,Magento_Catalog
Websites,Веб-сайти,module,Magento_Catalog
"Products Information","Інформація про товар",module,Magento_Catalog
"Create Category","Створити категорію",module,Magento_Catalog
"Category Name","Назва категорії",module,Magento_Catalog
"Parent Category","Батьківська категорія",module,Magento_Catalog
"If there are no custom parent categories, please use the default parent category. You can reassign the category at any time in <a href=""%1"" target=""_blank"">Products > Categories</a>.","Якщо немає жодної користувацької батьківської категорії, будь ласка, використовуйте типову батьківську категорію. Можна змінити призначення категорії в будь-який час у <a href=""%1"" target=""_blank"">Товари > Категорії</a>.",module,Magento_Catalog
"Price Alert Subscriptions","Підписки на цінові оповіщення",module,Magento_Catalog
"Stock Alert Subscriptions","Підписки на складські оповіщення",module,Magento_Catalog
"There are no customers for this alert.","Немає покупців для цього оповіщення.",module,Magento_Catalog
"First Name",Ім'я,module,Magento_Catalog
"Last Name",Прізвище,module,Magento_Catalog
Email,"Електронна пошта",module,Magento_Catalog
"Subscribe Date","Дата підписки",module,Magento_Catalog
"Last Notified","Останнє сповіщення",module,Magento_Catalog
"Send Count","Відправлено разів",module,Magento_Catalog
"New Attribute","Новий атрибут",module,Magento_Catalog
Type,Тип,module,Magento_Catalog
"Attribute Set","Набір атрибутів",module,Magento_Catalog
Status,Статус,module,Magento_Catalog
Visibility,Видимість,module,Magento_Catalog
"Add New Option","Додати нову опцію",module,Magento_Catalog
"Import Options","Імпортувати опції",module,Magento_Catalog
"Use Default","Використовувати за замовчуванням",module,Magento_Catalog
Import,Імпорт,module,Magento_Catalog
"Add New Row","Додати новий рядок",module,Magento_Catalog
"Delete Row","Видалити рядок",module,Magento_Catalog
"Tier Pricing","Ярусне Ціноутворення",module,Magento_Catalog
"Default Price","Типова ціна",module,Magento_Catalog
"All Websites","Усі веб-сайти",module,Magento_Catalog
"ALL GROUPS","УСІ ГРУПИ",module,Magento_Catalog
"Add Price","Додати ціну",module,Magento_Catalog
"Default Values","Типові значення",module,Magento_Catalog
"Related Products","Супутні товари",module,Magento_Catalog
Up-sells,Допродажі,module,Magento_Catalog
Cross-sells,"Перехресні продажі",module,Magento_Catalog
"Size for %1","Розмір для %1",module,Magento_Catalog
"Watermark File for %1","Файл водяного знаку для %1",module,Magento_Catalog
"Position of Watermark for %1","Позиція водяного знаку для %1",module,Magento_Catalog
"Name in %1","Назва в %1",module,Magento_Catalog
Quantity,Кількість,module,Magento_Catalog
Edit,Редагувати,module,Magento_Catalog
"Are you sure?","Ви впевнені?",module,Magento_Catalog
"Change Status","Змінити стан",module,Magento_Catalog
"Update Attributes","Оновити атрибути",module,Magento_Catalog
"start typing to search category","почніть друкувати для пошуку категорії",module,Magento_Catalog
"New Category","Нова категорія",module,Magento_Catalog
"Images (.gif, .jpg, .png)","Зображення (.gif, .jpg, .png)",module,Magento_Catalog
"Add New Images","Додати нові зображення",module,Magento_Catalog
"Inc. Tax","Вкл. з податками",module,Magento_Catalog
"Does this have a weight?","Це має вагу?",module,Magento_Catalog
Product,Товар,module,Magento_Catalog
"Notify Low Stock RSS","Повідомити про низький запас по RSS",module,Magento_Catalog
"Low Stock Products","Товари з малим запасом",module,Magento_Catalog
"%1 has reached a quantity of %2.","%1 досяг кількості %2.",module,Magento_Catalog
Home,Головна,module,Magento_Catalog
"Go to Home Page","Перейти на домашню сторінку",module,Magento_Catalog
"Subscribe to RSS Feed","Підписатися на RSS-канал",module,Magento_Catalog
"Products Comparison List","Список порівняння товарів",module,Magento_Catalog
N/A,Н/Д,module,Magento_Catalog
PM,ПП,module,Magento_Catalog
"-- Please Select --","-- Виберіть, будь ласка --",module,Magento_Catalog
None,Жоден,module,Magento_Catalog
"New Products from %1","Нові товари з %1",module,Magento_Catalog
"New Products","Нові товари",module,Magento_Catalog
"%1 - Special Products","%1 - Спеціальні товари",module,Magento_Catalog
"Click for price","Клацніть, щоб дізнатись ціну",module,Magento_Catalog
"Special Expires On: %1","Спеціальна ціна закінчується: %1",module,Magento_Catalog
"Price: %1","Ціна: %1",module,Magento_Catalog
"Special Price: %1","Спеціальна ціна: %1",module,Magento_Catalog
"Special Products","Спеціальні товари",module,Magento_Catalog
"Manage Catalog Categories","Керувати категоріями каталогу",module,Magento_Catalog
"Manage Categories","Керувати категоріями",module,Magento_Catalog
"You deleted the category.","Ви видалили категорію.",module,Magento_Catalog
"Something went wrong while trying to delete the category.","Щось пішло не так під час спроби видалити категорію.",module,Magento_Catalog
Categories,Категорії,module,Magento_Catalog
"Category is not available for requested store.","Категорія недоступна для запитуваної крамниці.",module,Magento_Catalog
"There was a category move error. %1","Сталася помилка переміщення категорії. %1",module,Magento_Catalog
"There was a category move error.","Сталася помилка переміщення категорії.",module,Magento_Catalog
"You moved the category","Ви перемістили категорію",module,Magento_Catalog
"Attribute ""%1"" is required.","Атрибут ""%1"" є обов\'язковим.",module,Magento_Catalog
"You saved the category.","Ви зберегли категорію.",module,Magento_Catalog
"Something went wrong while saving the category.","Щось пішло не так під час збереження категорії.",module,Magento_Catalog
"Please select products for attributes update.","Будь ласка, виберіть товари для оновлення атрибутів.",module,Magento_Catalog
"Please make sure to define SKU values for all processed products.","Будь ласка, переконайтеся, що визначили значення артиклю для всіх товарів, що обробляються.",module,Magento_Catalog
"A total of %1 record(s) were updated.","Загалом %1 запис(и/ів) було оновлено.",module,Magento_Catalog
"Something went wrong while updating the product(s) attributes.","Щось пішло не так під час оновлення атрибутів товару(ів).",module,Magento_Catalog
"Unable to add attribute","Неможливо додати атрибут",module,Magento_Catalog
"Please, specify attributes","Будь ласка, вкажіть атрибути",module,Magento_Catalog
Catalog,Каталог,module,Magento_Catalog
"Manage Product Attributes","Керувати атрибутами товару",module,Magento_Catalog
"We can't delete the attribute.","Ми не можемо видалити атрибут.",module,Magento_Catalog
"You deleted the product attribute.","Ви видалили атрибут товару.",module,Magento_Catalog
"We can't find an attribute to delete.","Ми не в змозі знайти атрибут для видалення.",module,Magento_Catalog
"This attribute no longer exists.","Цього атрибуту більше не існує.",module,Magento_Catalog
"This attribute cannot be edited.","Цей атрибут не може бути змінений.",module,Magento_Catalog
"Edit Product Attribute","Редагувати атрибут товару",module,Magento_Catalog
